Apache County	Cochise County	Coconino County	Gila County	Graham County	Greenlee County	La Paz County	Maricopa County	Mohave County	Navajo County	Pima County	Pinal County	Santa Cruz County	Yavapai County	Yuma County	Alameda County	Alpine County	Amador County	Butte County	Calaveras County	Colusa County	Contra Costa County	Del Norte County	El Dorado County	Fresno County	Glenn County	Humboldt County	Imperial County	Inyo County	Kern County	Kings County	Lake County	Lassen County	Los Angeles County	Madera County	Marin County	Mariposa County	Mendocino County	Merced County	Modoc County	Mono County	Monterey County	Napa County	Nevada County	Orange County	Placer County	Plumas County	Riverside County	Sacramento County	San Benito County	San Bernardino County	San Diego County	San Francisco County	San Joaquin County	San Luis Obispo County	San Mateo County	Santa Barbara County	Santa Clara County	Shasta County	Sierra County	Siskiyou County	Solano County	Sonoma County	Stanislaus County	Sutter County	Tehama County	Trinity County	Tulare County	Tuolumne County	Ventura County	Yolo County	Yuba County	Churchill County	Clark County	Douglas County	Elko County	Esmeralda County	Eureka County	Lander County	Lincoln County	Lyon County	Mineral County	Nye County	Pershing County	Storey County	Washoe County	White Pine County	Carson City
Riverside County	623.9561737771777	618.7508819694432	451.21998047912103	479.8175454394304	575.7282996246648	629.17650799358	181.57205347094748	327.4878183186224	302.0393398916312	551.9462936793865	432.08629768794594	440.03266057359554	655.2804386260702	330.5942491026591	221.61454237275618	688.6769422948313	641.7099211627592	670.189189099982	827.2050634082218	642.994166455701	822.9489388098986	710.1531587422802	1135.9766705309523	693.4387472784118	472.8232695872479	866.8013744422174	873.9876026274554	97.34743497784054	339.71881153095774	307.7520670862649	434.4338996459315	848.110789119288	878.4201264685187	214.74863210585812	514.5970600900663	774.218701368503	554.1286905751034	917.7660656749309	575.373757133883	967.4784530175391	532.6047342394718	558.6384670030303	777.3163581299165	751.3467202883079	164.30366344782325	727.7935429352569	817.5726335052493	0.0	710.7502205341679	562.0746617665595	126.43360803614331	106.4437241387313	774.3853194064728	666.3602190250499	446.7015153252888	706.632585538137	382.28735988638374	644.7713535385793	946.6062947325609	764.7737324837432	1045.2073314851325	734.4203379542344	818.70215744036	620.9213046407564	779.8110321272204	900.8675143929519	993.561571399701	375.8767795641985	595.8342306314188	296.812434910989	763.310914269649	779.0992877285004	676.5413781479037	290.56044757746685	659.8409150141968	826.0927645599484	473.63957759617915	695.1555065148418	692.37667212369	446.20455185360345	654.2054436853565	574.6742297731378	472.8194051571141	775.9598424082714	708.2444891405065	843.3283019197589	640.1097800838359	689.6738764683445
Sacramento County	1106.2791612523663	1281.2805180714013	896.1285361828227	1077.3691477194798	1201.951965467674	1233.3984415443197	839.8665947134339	977.214750098745	738.3949281328378	1036.1646357842956	1115.3719507775165	1089.7312137034487	170.26004231372954	890.0639905428327	921.0198655342335	102.36790811850203	135.48015805397813	59.79629606095132	137.07846230327033	74.12424400327737	112.20184074534986	79.57938551673465	432.4793673374761	79.36353062239748	239.39787584312484	157.56608357326866	427.9828156930661	808.0089238121564	405.7118716336385	415.8674068011177	296.80976134914584	141.43295652039677	259.7646514216183	547.4314723569911	196.29184825523984	130.47502298322348	158.79644717398887	212.11190548396993	149.74424065641773	353.463446654249	223.50302306306818	245.74051027037115	86.01669784305238	106.33711950503184	619.8820619883403	86.60383376004572	177.1611173805852	710.7502205341679	0.0	205.75585802263814	609.2513772751977	730.3699061878742	168.4621795495857	57.57850863457842	349.90606245031574	146.39301696715324	450.34811359420837	140.101534874354	263.8798052339078	143.88008902111264	363.4000896500713	56.05624581162578	138.26302793232816	103.04431179009197	72.40300681720312	201.56034393606146	287.83658960535627	334.92773701178976	129.2587749979744	495.92133536590336	55.12894136849028	91.19310408650041	292.05409165568244	611.9400633062156	158.58745008123444	592.5401649377878	332.8473383492022	468.4363269955688	403.62297574589104	574.3146412285523	196.4585071415308	254.62249036973407	429.8405743210756	335.0559773257178	191.66568580024827	291.8372817792223	567.1902123386219	158.64338416814905
San Benito County	1051.3115546481097	1166.2193179655565	839.476190654505	984.146451999442	1101.4574337619392	1141.9995789803013	715.9837560152362	862.0113426577128	665.7961357267992	977.249334661441	987.8711732213329	977.4717728294421	93.44331554915243	799.5960835401168	782.1016037049611	136.5983002329551	250.70272803617982	207.32341397810072	342.71835061371513	180.94796255891484	302.81204384053734	164.48220168594833	625.6792757729986	246.64952935841765	128.6266048222318	352.03973157242297	591.3817437371529	656.3765382100626	328.71570245701696	254.33381401485354	128.5135577641893	312.35600863620783	458.75825871244723	370.8443984589404	136.14719617662615	217.33333254696288	148.97234232054728	375.58789254622155	72.50729636426023	554.8994939910124	243.53463145052336	46.07175287762609	237.5324018641434	300.0239452149696	443.7653553397904	274.42809419998395	376.7041188090319	562.0746617665595	205.75585802263814	0.0	483.60640351528815	560.0841933403665	212.5333539105737	148.17923333119677	147.85119302711018	145.03094658749106	249.20291956959875	86.59023039247568	468.8647136000399	333.48998200491144	567.3524436812343	199.03850947571485	267.64382892783584	106.06714618408161	275.11893845289666	403.47628497974017	482.23106985328485	210.49861651090487	185.54099471310292	306.486565691176	241.03478997195128	296.58512166030926	408.49613910397	545.0044436749114	286.2292165914661	706.8853974591167	332.2615731335932	562.5159448683262	507.9315570043698	563.1797840166918	315.26445770164145	316.6073654331917	436.06690867256236	485.1716216400245	342.8394524905867	474.8224669899696	625.096091281369	306.102486030549
San Bernardino County	611.2566972741388	682.8686801684996	414.0876647196545	507.0944011935707	619.7489517879368	663.9740671925997	233.4697821667285	378.4056112869543	240.5332435898412	536.177727414963	508.2231625349819	493.8822874086792	576.5441024195832	330.23359187218875	312.4727439098081	600.1208650199662	528.2059576547973	563.9757637871378	718.0614494013573	538.4285144739981	720.738292338674	618.4627105760923	1026.51530624753	583.7474956126025	378.0322857180668	762.3280925861919	747.9724516508583	215.85841561489116	219.35941491364514	238.1185981520524	355.7716112024696	749.4228845099979	759.9799658979454	204.27544600225607	413.95016029808033	685.9613708699158	450.5604449306875	819.9267775973375	484.0253486318835	847.0522973922285	416.87432029546534	489.2235103765665	681.606197239984	639.795751158413	196.8986929108905	617.4197117676572	702.7129408354504	126.43360803614331	609.2513772751977	483.60640351528815	0.0	211.14436990906538	691.7357833003881	569.7192431643119	392.4099746048332	624.2366305769261	354.5439072481942	560.6360722494168	833.8909763631799	650.3190162587464	931.0832353788232	638.7422672547789	726.328384731496	526.7655529307814	675.6060663169146	792.220804829838	886.0535469242656	280.3271616354708	488.11405076363377	275.7774784310533	663.3406441591006	671.0576629654362	552.1323793246679	184.19008011495404	543.5386159153018	702.501172799368	349.91991705827655	569.4378072680677	565.9430661368989	330.6700266472183	535.0268936844463	453.05392089020785	346.5576956718107	650.9332909692157	589.2098786114036	721.344648423922	519.6922686040626	572.988215020716
San Diego County	719.410939406121	669.9603838574565	554.7300474314502	560.0537483725609	643.3892658510885	701.7802092101387	265.9493375821823	399.611452535757	408.4816216121732	649.1644078376237	478.23132218267546	504.73872348765786	650.6781370724747	427.0120898008058	268.9321314422815	693.5801193540055	679.399651051793	696.7566834728065	855.4221199910568	667.9427885209545	841.6510875810526	718.0773723837015	1161.8307922895508	724.4390097702156	491.5134708411521	887.932202544797	939.905142435988	132.4547145831204	397.6005906054857	314.6370150740227	438.60252996883673	861.9783738771948	921.7527586890782	189.56586663215222	538.2811400977901	777.0628837618161	580.0818231635079	929.6854490291105	586.3893602092279	1014.3358859739194	576.1976656178891	547.9780159772394	788.641478630092	784.2033797060415	117.91325276897003	759.2271374043132	854.9314460338072	106.4437241387313	730.3699061878742	560.0841933403665	211.14436990906538	0.0	771.1818721778276	680.9613208762656	427.67287701089424	704.5431866123702	345.392343300932	646.0134644462179	979.0820142113643	802.0891362415243	1079.2505974168769	746.4735555050291	825.4437390399811	633.7544286470907	801.7742303565095	927.4973480915666	1017.611854331682	400.8199328412585	626.0762569017634	263.7942136444093	780.0696100699612	806.364961552083	736.4800527102715	389.6938311070681	701.8280425586214	911.3927374151635	534.4289889164537	774.576366517646	765.026840885624	541.2575172257568	701.5775661431077	628.4330947823781	550.3023389862317	837.3261867879355	754.5794282818167	894.813613544736	730.6307925319398	731.868914807226
San Francisco County	1236.097293295429	1374.4268827116625	1023.980110755225	1185.2498164171272	1305.4040816785816	1342.9565564657487	925.0422618092754	1069.5057216652997	856.5500305929827	1163.6575775489268	1198.367825580083	1184.542389981555	120.50406459385287	998.832345708445	993.9001444671043	98.93305730937823	299.65402177672377	222.86639489939265	248.749069018929	222.49240686382308	175.5039081198677	97.29693830068085	456.47145710985455	247.82482566150486	317.641563914605	215.5890812338842	586.5330719189868	868.8944126211603	515.323640655322	466.65399631880297	340.0702549034581	154.086553774802	391.9340045782396	581.628931968234	295.3285015154945	43.97284857667144	275.1751027344686	192.9340876367517	212.25364505105938	473.23449780756596	365.7092881977906	224.92257840738523	106.47874290673955	263.01016840638727	654.0909340409598	250.06440065884257	316.17181135864456	774.3853194064728	168.4621795495857	212.5333539105737	691.7357833003881	771.1818721778276	0.0	156.28340432237783	347.9853860293379	67.81173646587987	444.9663139954791	131.1031360687037	347.857469204843	299.67399370457804	431.4126095049478	113.01216707989546	89.21146275280223	179.61444781781438	185.9772317337199	275.5734302235374	324.829223173394	412.69879084739824	271.2096770902275	512.9159730762575	144.77254217240298	225.84657022475537	460.410801528646	731.6806482609443	326.08161920128435	760.6423913110486	474.70716214821084	636.4033691734804	571.9133950929887	718.7566443502901	363.9448955960687	413.1701716208216	577.6562133458525	500.0454996924813	359.3423988816632	442.68099590074934	731.1996890191748	327.05328129601867
San Joaquin County	1087.67091489576	1247.082689456888	876.1866841948329	1048.4255803199103	1171.4278791375	1205.3644023726006	802.1358932038605	942.2121696495785	713.2405792991453	1016.2356674282174	1077.5800202176185	1055.830259806471	121.36036083797984	861.1286141731114	879.8065569721477	64.72650395411517	149.6105936448618	78.22210085480437	194.5840925134078	68.10932158644535	161.6810567656326	59.60590181081341	485.36154355844974	114.39813373625671	193.5841005468595	209.68667483002088	470.631222279828	763.2921471719812	374.8500077729968	366.44019555587755	244.17096635441231	181.90176565134823	314.68506482045774	495.94209447403375	156.53642975522826	129.7943541157005	126.21395256750526	251.4250840882701	95.49381271327826	409.4870034276438	210.25705005718135	188.5006221579178	111.88923657587972	157.63160993956942	568.7888474202795	134.13574076034178	232.01597298591756	666.3602190250499	57.57850863457842	148.17923333119677	569.7192431643119	680.9613208762656	156.28340432237783	0.0	292.9039469043917	112.72733724323274	393.65248408540623	87.55678108512429	321.10479168113204	193.81771456778387	420.23954693473826	69.09926227397102	158.66537154967347	47.730862840460766	128.08365308318383	257.3677111605069	340.75403482709464	291.2310920868204	115.00327700303535	441.579077440449	99.3925621767752	148.59355532260105	315.93436045706306	587.1239774511952	180.63904399226948	620.1549845700603	320.0059491888056	488.27420003613855	425.79346526829954	564.1142711761235	217.3264400483181	257.7103801033849	422.0009338483166	372.0298821307429	225.720541371293	340.6315818627306	577.0274100176376	189.5513759465211
San Luis Obispo County	992.8292324848813	1063.2614171327361	785.4471860028168	899.3433025940558	1009.4495003112744	1055.8025813167726	615.0119824680727	763.7614987943942	606.9462090734282	917.583520484932	878.5951706453147	879.1037502436993	228.74169475622273	721.4924578188161	668.1747496760552	283.5345700940697	364.47355427217553	340.56429320666354	486.74633309170747	311.3636750531265	450.43690235943154	312.0936615003481	773.529473227769	378.1839350974949	168.74735344565312	499.59386956927557	699.4659902444135	535.8034702309917	303.5208739258933	155.84259082111654	95.3649440570648	459.9229747765679	593.5352692292495	239.3874825698976	212.30132978973708	360.3690915729122	247.5968446405901	521.9467314592705	202.72275201392472	690.6653168356363	314.40192919606693	123.13512890424761	385.15990269666423	435.9658866438754	309.77091331001196	409.56707203537684	513.3533055896403	446.7015153252888	349.90606245031574	147.85119302711018	392.4099746048332	427.67287701089424	347.9853860293379	292.9039469043917	0.0	283.84425640198106	101.36150994506166	232.5172414239272	613.7820155422669	466.14211989006674	713.1405974414089	346.87648846487366	412.7621656914015	247.1192530179412	420.92588383664327	549.9855549326036	629.9979976115181	177.15020267689877	296.2749444497622	165.54490210822982	388.3996762237391	439.19032380093154	500.29005973931004	498.5717628730242	398.38363278336396	779.1469717963323	366.0646030448811	628.9436792897723	584.4168645593185	558.133002031185	419.2829819288565	392.1729985703055	456.9387204289561	589.7287913510903	457.9942470621313	598.7107654255678	663.959883012154	423.51607856204697
San Mateo County	1173.7696774884434	1307.0248706975756	961.5161766668673	1119.1772559015487	1238.7820786295915	1276.9620578161457	857.4662039325175	1002.1870225995124	792.4636839750794	1100.8831619945063	1130.6352732200617	1117.3127276762775	55.144345113413735	933.0659838177322	926.0893380458324	48.02897880397117	262.33433746053055	189.16402221024612	259.12310023804514	180.57630717839464	196.39228188558292	67.21173530034974	503.4047729351154	221.54324742232583	251.67258932340062	243.2945986821637	574.3743051714065	801.2545032038968	451.22633548991996	398.92547374081465	272.2755187887759	189.6722721923721	397.1881746417574	515.0733049568181	232.97076137183507	78.12497471541809	217.60009690389776	242.99139105295208	147.85961494731674	485.73932655550703	312.74012628380285	160.9054306012913	121.53826387881612	251.58625210306832	587.7490044970178	232.99513461515974	316.48991033052766	706.632585538137	146.39301696715324	145.03094658749106	624.2366305769261	704.5431866123702	67.81173646587987	112.72733724323274	283.84425640198106	0.0	382.59467772245455	63.95851192569442	373.11511674546716	289.3200288331312	464.2584706997597	102.10594190751536	132.70648952249414	121.87199507042214	189.49920100359793	301.74488588776285	365.1856483280062	345.69796991394395	222.1828960059908	447.7938968931748	146.5280188902545	224.925541500157	428.3788969071351	668.2613479364165	292.9003968850243	732.2888976558966	419.4457438388317	600.9790698264738	538.4840618030523	662.4329867010313	329.88206300647266	367.70953314938447	523.7597994522409	480.10991582035086	334.8363809835291	436.89613072188223	687.702529867395	299.6846760533233
Santa Barbara County	965.5384142741068	1000.6127189155999	764.6192369608108	852.8066853292037	956.0269328225863	1006.584312920589	559.5488453508733	707.9798577718306	586.8139908211602	890.3515883361779	812.1517020537702	821.7808382073051	327.48857742643526	683.109886370021	600.0812316279416	384.5580485752807	454.712352111597	437.83155344003114	586.8595387811193	408.1876620274448	551.7674817082556	413.3202901554102	874.8812477322934	474.4678171634066	249.72530628511558	600.9031992359188	782.1167213421745	463.7238705721567	327.9524083476598	149.5693874103049	171.94135754066272	561.0859037447776	689.5873992699941	167.5394282846628	298.34508171160974	459.89652587551836	337.44454936400484	622.4939404146126	301.86285171144334	786.8125559038657	389.9500476451882	221.87790357705683	486.3709217652311	533.3100953947303	229.2856203930267	506.8081493898653	610.5453695616	382.28735988638374	450.34811359420837	249.20291956959875	354.5439072481942	345.392343300932	444.9663139954791	393.65248408540623	101.36150994506166	382.59467772245455	0.0	333.4039654352812	714.0845585808532	562.034873762492	813.7405159314274	448.235545149709	512.9118715744894	347.3457874039164	521.7351945200628	650.9413686689404	731.3537188322841	220.02524251970385	387.50371620684024	85.48350013924633	489.67667380146077	538.9006593300859	577.9183169692349	492.30126800902775	487.2218943687646	841.5507243016177	420.2784403150706	690.6179168031337	652.4718347093486	578.6696960914735	504.33235456434835	465.6624391741872	498.37922446442496	671.8801371776544	546.9182380202616	689.8702694784591	708.9574949465382	513.9350705485027
Santa Clara County	1111.361071892285	1243.3303090862141	899.0864785296233	1055.2538836563	1174.8262060036043	1213.0484992742815	793.9623665858271	938.4296888942412	729.2369432733577	1038.2473723478822	1067.4543288889377	1053.5037630043905	36.39200399947797	869.2055042281735	863.5933394455856	51.296961208974054	227.6284148748778	163.6345283916318	272.00144430630985	146.0729401049769	222.7895531308219	81.02378917262482	542.7100107463134	201.34759954890427	187.8766730288811	271.98783701117475	557.3080866277504	739.9124356463635	388.15733681308257	337.42061309432876	210.4399581731204	227.92070667197905	399.8621058860382	457.0223373441527	171.86506716283964	131.05159126569848	161.77538888809957	289.53605587350796	85.75935739852731	493.2734298660437	259.88780793073295	114.05265926734643	153.51883223087165	244.46929050720811	530.0355468150765	221.5422583768466	317.2327962751113	644.7713535385793	140.101534874354	86.59023039247568	560.6360722494168	646.0134644462179	131.1031360687037	87.55678108512429	232.5172414239272	63.95851192569442	333.4039654352812	0.0	394.77981377884475	281.0809715480683	490.9710886410061	118.40095287353574	181.0968012937703	71.65440907041089	201.86800868356212	326.4654566837009	400.4578201554074	281.7800670838291	176.15350116308755	393.0147887950872	163.27280193001474	229.8756986218473	394.380721991775	605.4185560712127	261.3063568448726	698.6471205656404	363.31516689542406	561.7053888315414	501.6477834901074	604.5094267984822	296.1034163879013	321.4886858747946	468.2580025925122	456.9642764104063	310.62225399932845	428.16271645702375	640.5564293126956	273.86263380527356
Shasta County	1249.169836373319	1478.0342200746957	1049.5737930255082	1258.5560080517648	1386.7664113980359	1408.8534548643297	1054.3259997381042	1180.6739965976524	915.3105819279009	1185.6659201469984	1326.1316766375094	1287.8193027514403	416.7733283703367	1075.0831110384916	1144.9245676865464	346.37560561333333	305.691625557108	283.8048500128452	127.35489739011878	313.467003316127	176.77132401194154	316.00772487615444	198.2095776744367	254.6706197088863	490.527805793377	132.30568766661963	335.9764240196035	1043.5186325430018	616.4345757848664	668.1422129918953	556.1976490001836	194.68091527852087	119.17413409561964	802.3441839963641	441.7555175270258	307.17654230277117	399.4671317293613	189.6698731385906	412.5833109010777	144.4556072178826	417.4292768737405	506.61677635217524	251.73167625340133	195.43729012354092	873.3959991306576	219.9026683259395	134.02287851028126	946.6062947325609	263.8798052339078	468.8647136000399	833.8909763631799	979.0820142113643	347.857469204843	321.10479168113204	613.7820155422669	373.11511674546716	714.0845585808532	394.77981377884475	0.0	184.48206122319183	100.72730553968495	277.3843871370708	259.7866542676856	366.7599144113429	193.91208670811346	72.32250965163325	91.138924569716	578.2744485658732	353.0691662992453	756.5324935035519	231.70205217482302	176.09677910768	348.77726443679524	793.1962147243477	292.8546857641527	563.4726727877185	503.96898592789603	496.52576142396	434.12341304353316	709.3674085845483	310.32795848311025	398.34163032093903	571.7085204030457	308.85919825702155	259.81939398364386	200.61679890415877	625.5026740140887	265.03163349411284
Sierra County	1078.2350242758773	1295.0091796429747	874.6079849667516	1077.739083574481	1205.5087347649314	1229.5258208654773	869.8472153005291	996.6614395939549	734.2579923692939	1012.4447239070668	1141.7667200400572	1104.4344401441274	313.21429180413185	893.157521566051	960.7988867992524	246.24721602340512	123.203236862878	126.53946819745266	93.02408505041039	154.93500816739208	153.98959809100975	222.10829528043573	381.20266903926756	87.99637353802322	322.15302780890954	161.09410165948083	287.11500626908906	861.3228336304886	432.24871111263644	496.2480622084795	394.5817649079671	198.69856580745602	127.55533322279352	631.0864386434877	271.6734608594443	256.6693614188946	229.35154646908413	251.10128712561465	265.4569243643332	224.7805832542366	233.4699964524963	377.50764336713735	196.00891952578976	37.734272089400946	700.309541475636	59.800546106776565	52.92279089382353	764.7737324837432	143.88008902111264	333.48998200491144	650.3190162587464	802.0891362415243	299.67399370457804	193.81771456778387	466.14211989006674	289.3200288331312	562.034873762492	281.0809715480683	184.48206122319183	0.0	280.7933031475563	190.38411829367607	238.26249943666022	227.8801804174539	118.13750412726407	158.25345315240853	250.55120559404804	402.3839654012465	179.57660130769565	593.1856077452826	155.34912056331217	78.43531185568517	193.6073524106728	610.8678002232592	108.45155898930184	471.27141443901513	320.73149725180417	365.8643621780697	299.25755524535344	536.93587206032	129.59380186683492	216.7091390140709	395.1144760531837	203.8903021407559	86.93883782060742	147.95880033935956	482.57994666798686	81.58252426487479
Siskiyou County	1326.1649022711958	1567.763797200457	1130.6760820567724	1345.2697572838085	1473.88932540647	1493.5810336619847	1149.0281375747509	1272.7430699359222	1002.9558663555566	1264.8092323082951	1419.3716562430393	1378.3722469494373	510.77878701574014	1163.5297099353788	1241.175013469345	441.4129136808321	403.5446849369889	384.5100349299108	227.71100347080656	414.19059494699013	269.17471227256226	410.9365117491903	123.67177405752011	354.84950451757004	591.2103445048361	221.05014069744496	367.4240495778777	1141.9129567210746	712.7139934816296	768.7557279319152	656.8283254596458	277.81886801157316	186.23265817284403	903.0227337664974	542.3261895018732	393.623001710194	499.9780843502543	251.72012296258157	512.6412861760266	150.93329668822648	514.2096545344219	603.8980866469276	343.03307697930234	295.10839650901625	973.9922427387403	320.0554771607596	228.4191217372792	1045.2073314851325	363.4000896500713	567.3524436812343	931.0832353788232	1079.2505974168769	431.4126095049478	420.23954693473826	713.1405974414089	464.2584706997597	813.7405159314274	490.9710886410061	100.72730553968495	280.7933031475563	0.0	372.70288991365	342.20411101109977	466.433684327997	292.3260870710248	164.50715830236987	115.32344397131116	678.4365508993064	453.1766989355674	857.1270458810152	327.8119778933716	276.6786881571777	426.5665771653512	882.7782114388923	388.0092626773627	601.2354328812686	595.8473807085165	556.5731209939136	498.7020117624249	790.0532685468486	401.70108371990193	489.197150254056	656.7317599911352	368.75937165004615	348.9862231464142	258.4069943750521	688.6594983338179	359.1332325389264
Solano County	1152.4418846234796	1316.08900661714	941.4415158313388	1116.6148347041503	1239.9528081743952	1273.3714787712033	871.2260575290858	1011.2561333520117	780.3035077748233	1081.5400089445936	1146.6586774909092	1124.8002847399769	139.64734941272366	929.2724972422201	948.5574996017026	68.99146994115732	190.59581757028565	113.81229246412227	158.2478221471177	120.7401110299124	104.4920711152647	38.68178287258136	426.66760987338	135.15867002055793	262.0012110229928	153.76577536276332	477.28278753865874	831.1894500808946	443.1187211246789	432.5365975035991	308.16421459509405	115.65812282753522	295.08224353619954	559.9798224056804	225.60686275147626	74.46059285886545	193.94634521154416	183.65978301447478	160.21776375932745	384.1689029465629	270.9964193638883	232.0712277785468	42.95474886714196	152.89838500716854	633.0566327533363	137.7408339671549	214.58271901348775	734.4203379542344	56.05624581162578	199.03850947571485	638.7422672547789	746.4735555050291	113.01216707989546	69.09926227397102	346.87648846487366	102.10594190751536	448.235545149709	118.40095287353574	277.3843871370708	190.38411829367607	372.70288991365	0.0	90.63030075621528	113.56305715424153	87.91953032343642	208.2364148080972	283.266753263471	359.8694418461011	174.84732094442904	502.0388489115558	45.9673753935162	122.88199047036466	347.9747267778548	653.9940271121603	214.6203207105724	647.6304571748278	381.14074468058254	524.4685281624338	459.56998728868723	624.3000927051775	252.49963198757948	308.2961897088194	480.558389055495	387.8581280536608	246.3399933029876	336.7437766640443	622.7346284720604	214.19508813927123
Sonoma County	1242.543217239089	1405.3073345640037	1031.738326742546	1207.004912727409	1330.0932414833471	1363.8498714570583	959.3257148641335	1100.3158619595968	870.9337933603395	1171.8366150780903	1234.5291042392987	1214.1646602632738	186.5884646329667	1019.6834104587441	1034.7145624054217	131.91546147069275	272.1048529285711	197.98218139884392	170.72717334451335	209.64983431186968	93.91554169776188	108.5533708810653	371.5893993894509	209.69965516494977	348.43307850983734	128.0668736842898	519.4520307397429	914.9494376969402	533.441165222171	513.7333982289998	387.3576628343115	65.2173011392824	313.4967503410235	637.0840604864284	314.8259199187822	54.933592765943175	284.4124015052179	110.32395678384339	243.49849723074317	389.40500480618095	360.2806523562506	291.2085113633323	52.25796978817457	205.2573430854126	710.2067235430021	200.0662330268566	243.62078844484148	818.70215744036	138.26302793232816	267.64382892783584	726.328384731496	825.4437390399811	89.21146275280223	158.66537154967347	412.7621656914015	132.70648952249414	512.9118715744894	181.0968012937703	259.7866542676856	238.26249943666022	342.20411101109977	90.63030075621528	0.0	199.56530151476082	120.21470683547632	187.75592695847595	236.57581400169184	446.40665140441774	264.49983518045264	574.1100521276499	90.5963210100662	159.99964242416576	418.06723853426683	744.6218128194027	290.8631470896458	708.8517536740077	470.1947450374859	595.1096306095849	528.9446772064862	712.4128020970668	327.906925571112	392.3025600435647	568.0564092759845	442.15260355434185	311.0284562190464	372.043261134857	700.6262910216867	284.0096257856452
Stanislaus County	1056.7349899972953	1206.2801039649696	844.7107119429686	1010.8384131642015	1132.7764348564583	1168.1819963439855	759.7836669727876	901.1953276644509	678.6557597150469	984.5094854057567	1034.9638832075523	1015.3260182709133	107.85510660264384	823.7963548538349	835.6315277661054	80.6872177119073	158.07654095275325	102.64837077247144	239.63381029855375	79.23442998730978	209.40463102153265	92.3921333202264	533.0660561369199	142.0576599522765	149.00767550295467	257.3848254780191	493.62163828135465	717.6460404019225	338.12611539003785	319.4108834357969	196.50087994855957	228.41572487570164	352.7071063523824	448.3477477974479	117.43929960193225	162.52201616782025	96.0717334792944	297.18114886033106	47.772357287500284	448.8442905188953	191.17354903134483	149.62949072633495	156.40607496467115	193.99510781303525	521.2440669510916	168.54186273877644	270.6436475382628	620.9213046407564	103.04431179009197	106.06714618408161	526.7655529307814	633.7544286470907	179.61444781781438	47.730862840460766	247.1192530179412	121.87199507042214	347.3457874039164	71.65440907041089	366.7599144113429	227.8801804174539	466.433684327997	113.56305715424153	199.56530151476082	0.0	174.93316105451188	304.31129325385155	388.43874178094757	247.01170672211626	104.53173242700886	393.9433715880598	147.06125289756517	192.21536646252636	323.95495061913664	553.2053722593655	192.64719781208075	627.8361674178976	297.6097602683871	490.13047883398696	430.39802090595595	540.8816383808281	226.2150391446185	250.12970203457334	401.8910003073761	390.57705050697353	245.07131472998967	371.12542676548355	569.631813936235	208.01010911294532
Sutter County	1154.1335311729583	1342.7061726761356	945.8514276609127	1134.719335811834	1260.4527612572233	1289.7168184236548	904.5232661865856	1039.641854780244	793.404594928827	1085.4598814137591	1179.712995555317	1151.1404606528897	226.58739623377008	947.7992687952775	987.9300197075213	155.52250476312517	171.37524651590178	112.41450294267912	70.57440240477577	137.24207683876668	48.65890069712107	126.02913439493182	360.4108417192528	104.97221650318015	310.3401490772563	86.99827711015514	402.11230735248853	877.147045098603	467.2721668317049	487.5058991566916	369.1837395616308	90.2663312212849	208.56071097855025	619.5427427274608	265.4332674027064	142.10216354116287	225.83208937103112	156.1131808318487	222.01186819506614	296.31544692938735	275.9476361152522	312.7842030043562	79.80291124750948	85.48884845746333	691.8718230597076	84.781371457508	130.36590530680817	779.8110321272204	72.40300681720312	275.11893845289666	675.6060663169146	801.7742303565095	185.9772317337199	128.08365308318383	420.92588383664327	189.49920100359793	521.7351945200628	201.86800868356212	193.91208670811346	118.13750412726407	292.3260870710248	87.91953032343642	120.21470683547632	174.93316105451188	0.0	129.37970182943513	215.90115667315604	404.5408104090661	188.72665303310978	568.300803708731	43.21642046293692	40.47910081522599	301.2241681595904	667.281276397833	181.68825613610542	588.7232660841444	381.27355468619055	477.5325209682845	411.0602289293383	616.5119775813158	216.5090293737689	290.7761366014971	471.6014924878161	322.0029409750576	192.93881493298858	256.86503491853546	587.4125791718577	169.34523016250827
Tehama County	1236.463058533435	1448.403473005469	1032.7384259233456	1233.7257390884113	1361.0686338035375	1386.337410395508	1017.2706449321367	1147.9745117771488	890.3725276535132	1170.6804644460026	1291.1291643014245	1257.3033642373055	346.77628267819625	1048.3301909623945	1104.5184399784464	277.0397820192829	267.84500318851804	231.20456902596155	74.23128972492337	259.5989785666377	105.46033099348423	246.5665316241731	235.1469856854976	208.493460468453	436.2920197002797	59.991700159726584	373.85753493096155	998.1501567321656	578.0766221766631	614.1349309938868	497.83555043644395	122.85800368615948	150.90475901195052	747.1456686804194	389.329629527636	234.87704843476334	348.0072265083858	129.0464420655897	351.2986953686877	206.8979572230924	380.0993953069574	439.46656357053445	180.21103086509896	155.25915333274583	819.0946886719474	175.2976502504813	120.7411012342036	900.8675143929519	201.56034393606146	403.47628497974017	792.220804829838	927.4973480915666	275.5734302235374	257.3677111605069	549.9855549326036	301.74488588776285	650.9413686689404	326.4654566837009	72.32250965163325	158.25345315240853	164.50715830236987	208.2364148080972	187.75592695847595	304.31129325385155	129.37970182943513	0.0	94.58971269010723	527.9189803578698	305.0789123970699	697.3913812608939	163.32733864298353	121.78723200403142	345.06310327645775	766.0077021755426	262.79572977001885	591.3353122113106	475.6430584258052	507.4663234398208	442.2282767226559	695.1569114258039	287.60195194791316	373.82340687081376	553.2664139489382	326.1156270187363	243.6694140121882	227.776954496372	631.3312472221664	238.69601593894654
